5
3732
4314

3642
4098



6
5010
5766

3101
3407



7
4887
5382

4828
5271



8
9062
9765

9013
9621



9
14551
15474

14479
15303



10
20556
21793

20543
21636



11
24743
26337

24816
26241



12
32083
34041

31962
33764



13
40103
42533

39950
42190



14
48822
51870

48996
51776



15
55673
59214

55435
58782



16
85667
90133

85535
89659



17
87230
92336

87018
91731



18
102298
108412

101198
106893



19
122401
129315

123074
129548



20
160529
168440

160260
167932



21
175169
184308

172037
180986



22
197760
207669

197939
207193



23
200711
211661

200398
210689



24
269660
282169

267272
279221



25
242357
256267

243319
256463



26
291001
307254

291117
305808



27
324536
341836

322014
338547



28
374708
394020

374976
394039



29
404062
425089

402376
422927



30
465160
488368

465741
488145



31
524118
549965

524919
549504



32
712896
741243

714000
740854



33
634220
664356

637017
666688



34
709996
743807

709175
740832



35
835440
871363

834326
868872



