5
78
697

49
486



6
96
870

91
745



7
122
1268

119
1084



8
203
1779

196
1894



9
242
2300

111
1366



10
126
1370

124
1194



11
190
1755

189
1568



12
284
2325

282
2034



13
430
3377

425
2635



14
357
3376

356
3041



15
532
4110

529
3792



16
694
5061

676
4591



17
790
5720

805
5427



18
1159
7070

1157
6542



19
1099
7934

1096
7432



20
1939
9931

1939
9216



21
2480
11394

2486
10913



22
2289
12594

2284
11860



23
2446
14056

2456
13245



24
2302
15248

2312
14555



25
2329
16932

2317
16071



26
2451
18703

2464
17847



27
2865
20963

2856
19994



28
3246
23384

3228
22203



29
4090
26969

4044
25233



30
4059
28551

4045
27342



31
4476
31349

4494
30297



32
5371
34613

5382
33879



33
6022
38338

5973
36685



34
6547
41604

6531
39937



35
8372
46370

8355
44881



