0	0	-8.65717e-15	
0.0737655	0	-1.3993e-14	
0.147531	0	1.99003e-15	
0.221296	0	3.1847e-17	
0.295062	0	4.2734e-16	
0.368827	0	-7.19298e-15	
0.442593	0	4.32695e-15	
0.516358	0	-1.10649e-14	
0.590124	0	-5.36257e-15	
0.663889	0	2.11615e-15	
0.737655	0	-1.50737e-15	
0.81142	0	1.08563e-14	
0.885185	0	-3.86942e-15	
0.958951	0	1.07147e-14	
1.03272	0	2.5224e-16	
1.10648	0	-1.32846e-15	
1.18025	0	3.48572e-15	
1.25401	0	1.90501e-15	
1.32778	0	6.89683e-15	
1.40154	0	-3.7433e-15	
1.47531	0	3.73542e-15	
1.54907	0	1.26352e-14	
1.62284	0	2.35037e-15	
1.69661	0	1.48021e-15	
1.77037	0	4.8733e-15	
1.84414	0	4.35841e-15	
1.9179	0	2.60007e-15	
1.99167	0	2.97336e-15	
2.06543	0	5.12301e-15	
2.1392	0	5.14102e-15	
2.21296	0	7.29067e-15	
2.28673	0	5.8876e-15	
2.36049	0	7.68198e-15	
2.43426	0	4.14728e-15	
2.50803	0	9.84964e-15	
2.58179	0	1.19993e-14	
2.65556	0	8.81986e-15	
2.68014	0	9.40404e-15	
2.60638	0	1.25917e-14	
2.53261	0	9.25689e-15	
2.45885	0	-1.44985e-15	
2.38508	0	5.89564e-15	
2.31132	0	4.40376e-15	
2.23755	0	5.26554e-15	
2.16379	0	3.32957e-15	
2.09002	0	5.74567e-15	
2.01626	0	5.94132e-15	
1.94249	0	3.11717e-15	
1.86872	0	2.60228e-15	
1.79496	0	6.08419e-15	
1.72119	0	6.63511e-15	
1.64743	0	3.45569e-15	
1.57366	0	6.31588e-15	
1.4999	0	2.24827e-15	
1.42613	0	5.819e-15	
1.35237	0	4.59357e-15	
1.2786	0	2.12469e-15	
1.20484	0	3.91906e-15	
1.13107	0	4.29235e-15	
1.0573	0	-6.63431e-16	
0.983539	0	1.13094e-15	
0.909774	0	6.16053e-16	
0.836008	0	3.65388e-15	
0.762243	0	4.74451e-16	
0.688478	0	4.92469e-16	
0.614712	0	5.10486e-16	
0.540947	0	-5.37311e-16	
0.467181	0	1.25706e-15	
0.393416	0	-5.01277e-16	
0.31965	0	-1.90435e-15	
0.245885	0	2.453e-16	
0.172119	0	-1.15777e-15	
0.0983539	0	-7.8448e-16	
0.0245885	0	-1.12173e-15	
4.20684e-17	0	-2.48044e-15	
1.18385e-15	0	1.22907e-15	
-2.05165e-16	0	-1.95036e-15	
-8.77585e-16	0	-1.88793e-15	
2.46538e-16	0	1.86044e-15	
-9.28156e-17	0	-3.18416e-15	
2.54151e-16	0	-3.23975e-16	
-9.73381e-16	0	-4.03631e-15	
-2.02511e-16	0	-2.41957e-15	
-1.17961e-16	0	-1.60219e-15	
2.69378e-16	0	1.92183e-16	
-3.12206e-16	0	-1.21089e-15	
-4.49701e-16	0	-2.61395e-15	
-1.02734e-16	0	-6.41944e-16	
-1.99857e-16	0	4.41887e-16	
-7.8144e-16	0	-9.61181e-16	
4.9987e-17	0	-9.43164e-16	
-5.71968e-16	0	-1.28042e-15	
-2.25002e-16	0	-1.08477e-15	
-3.22125e-16	0	-8.89113e-16	
-3.38504e-16	0	-1.60553e-16	
-1.00083e-15	0	-1.20835e-15	
-6.13493e-16	0	-3.02154e-16	
-3.06898e-16	0	-8.17044e-16	
-8.88482e-16	0	-1.33193e-15	
-1.38932e-15	0	-1.31392e-15	
-1.08273e-15	0	-9.40628e-16	
-6.95389e-16	0	-9.22611e-16	
-1.35772e-15	0	-1.97041e-15	
-8.21994e-17	0	-1.76034e-16	
3.05139e-16	0	1.61834e-15	
-2.76445e-16	0	2.15271e-16	
-8.58029e-16	0	5.8856e-16	
-2.24705e-15	0	-2.94614e-15	
-2.44839e-16	0	3.11149e-15	
-2.60278e-15	0	-1.84429e-15	
-1.61584e-15	0	-1.52198e-15	
3.56396e-16	0	2.11634e-15	
-1.33607e-15	0	7.68781e-16	
-1.11593e-15	0	-8.78536e-16	
8.80565e-16	0	2.91424e-15	
3.2355e-16	0	9.33855e-16	
-9.3997e-16	0	4.18965e-16	
-6.69364e-16	0	-1.38378e-15	
-1.06489e-15	0	-1.63222e-15	
-1.28152e-16	0	7.83879e-16	
1.6264e-16	0	-1.50737e-15	
9.34222e-18	0	6.42278e-16	
-6.28416e-16	0	-2.00424e-15	
1.06465e-16	0	-2.98684e-16	
5.99116e-16	0	7.85147e-16	
4.45818e-16	0	1.15844e-15	
6.96238e-16	0	2.88274e-16	
1.43112e-15	0	1.54974e-15	
-4.98535e-16	0	-1.62968e-15	
8.82294e-16	0	1.2305e-15	
4.86766e-16	0	-3.502e-16	
1.22165e-15	0	9.11267e-16	
1.80171e-16	0	-4.91801e-16	
1.72249e-15	0	9.47301e-16	
2.77294e-16	0	-1.00496e-16	
2.30407e-15	0	8.057e-16	
2.15077e-15	0	1.17899e-15	
1.1093e-15	0	-2.2408e-16	
6.78221e-17	0	1.49209e-16	
-8.54753e-17	0	-1.25386e-15	
2.34502e-15	0	1.85243e-16	
4.15365e-16	0	-1.21783e-15	
-1.02983e-15	0	-4.04198e-15	
3.17702e-15	0	2.72619e-15	
1.73183e-15	0	-9.79599e-17	
-1.97825e-16	0	-3.27739e-15	
2.71713e-15	0	2.93346e-16	
1.96012e-15	0	-5.29677e-16	
1.50211e-15	0	-1.20306e-16	
2.56939e-15	0	5.52743e-16	
3.11689e-15	0	1.79201e-15	
-1.10957e-15	0	-3.297e-15	
2.01163e-15	0	1.20631e-15	
2.0747e-16	0	-1.48461e-15	
-2.0019e-18	0	-7.56053e-16	
6.76704e-16	0	-9.15671e-16	
2.28396e-15	0	7.89885e-16	
1.95337e-15	0	1.69608e-15	
4.52006e-16	0	2.93012e-16	
7.26995e-16	0	2.22211e-16	
3.30618e-17	0	-1.35849e-15	
2.27307e-16	0	-1.16284e-15	
2.11717e-15	0	1.51971e-15	
6.96542e-16	0	2.9428e-16	
8.90787e-16	0	-3.98246e-16	
-6.10581e-16	0	-1.80131e-15	
2.16746e-15	0	1.76942e-15	
-1.11027e-15	0	-1.41001e-15	
5.28988e-17	0	-1.48541e-16	
1.05458e-15	0	-1.30524e-16	
-1.17348e-15	0	-2.90143e-16	
-1.718e-16	0	-1.1603e-15	
-9.46476e-16	0	-2.54108e-16	
1.99305e-15	0	1.89554e-15	
-3.96498e-16	0	-1.28389e-15	
-1.00969e-15	0	-2.68696e-15	
-1.78436e-15	0	-2.66894e-15	
9.93673e-16	0	9.01791e-16	
5.4197e-16	0	-1.92236e-15	
-2.32706e-16	0	-1.27988e-16	
2.38384e-15	0	3.08747e-15	
-3.23544e-15	0	-2.93413e-15	
1.31895e-15	0	2.41296e-15	
5.44275e-16	0	-1.12173e-15	
-1.68717e-15	0	-9.53883e-16	
-3.47293e-16	0	5.62936e-16	
1.10361e-15	0	3.58908e-16	
-2.68372e-15	0	-4.2416e-15	
3.76319e-15	0	5.76842e-15	
-3.57686e-15	0	-1.05253e-15	
-6.62479e-16	0	3.12964e-17	
4.35172e-16	0	-1.28322e-16	
6.85015e-16	0	2.28778e-15	
4.10026e-16	0	1.77289e-15	
-6.72397e-16	0	-2.51906e-16	
-8.66643e-16	0	1.27601e-15	
-1.06089e-15	0	-3.0469e-16	
-1.33588e-15	0	6.85986e-17	
-1.61087e-15	0	4.41887e-16	
-9.16933e-16	0	6.3754e-16	
-1.91861e-15	0	-9.43164e-16	
-2.11286e-15	0	-1.45805e-15	
-3.19528e-15	0	-1.08477e-15	
-2.42061e-15	0	-9.34222e-19	
-1.64593e-15	0	1.94719e-16	
-1.84018e-15	0	-3.20171e-16	
-2.58064e-16	0	9.41296e-16	
-2.06718e-15	0	7.11343e-17	
-2.26142e-15	0	4.44423e-16	
-2.45567e-15	0	-9.58645e-16	
-4.42627e-15	0	-2.36171e-15	
8.7004e-16	0	1.20902e-15	
-2.87692e-15	0	-1.94051e-16	
-4.84752e-15	0	-1.59712e-15	
-1.32757e-15	0	1.97254e-16	
-3.45966e-15	0	-8.50543e-16	
-3.49241e-15	0	-8.32525e-16	
-3.68666e-15	0	-4.59237e-16	
-2.10455e-15	0	1.69041e-15	
-3.91366e-15	0	-6.79313e-17	
-2.17006e-15	0	-4.99142e-17	
-2.61217e-15	0	0.121713	
-2.78796e-16	0	0.243426	
1.79216e-15	0	0.365139	
-3.02027e-15	0	0.486852	
-5.49113e-15	0	0.608565	
-2.10625e-16	0	0.730278	
-2.68149e-15	0	0.851991	
-2.73005e-15	0	0.973704	
-2.09229e-15	0	1.09542	
-3.47312e-15	0	1.21713	
-1.70829e-16	0	1.33884	
1.11288e-15	0	1.46056	
-1.55985e-15	0	1.58227	
-1.40655e-15	0	1.70398	
-3.67556e-15	0	1.82569	
-1.31034e-16	0	1.94741	
5.06725e-16	0	2.06912	
-2.24674e-15	0	2.19083	
-4.78577e-16	0	2.31255	
-9.71227e-16	0	2.43426	
2.5733e-15	0	2.55597	
-1.95653e-15	0	2.67769	
1.588e-15	0	2.7994	
3.35616e-15	0	2.92111	
1.08716e-15	0	3.04282	
5.94505e-16	0	3.16454	
3.65457e-15	0	3.28625	
3.16192e-15	0	3.40796	
8.9291e-16	0	3.52968	
4.43743e-15	0	3.65139	
6.2056e-15	0	3.7731	
3.93659e-15	0	3.89482	
-5.93231e-16	0	4.01653	
2.95129e-15	0	4.13824	
-1.57853e-15	0	4.25995	
1.96599e-15	0	4.38167	
2.7684e-15	0	4.38167	
4.31134e-15	0	4.13824	
2.05681e-15	0	3.89482	
-2.85217e-15	0	3.65139	
-3.32741e-16	0	3.40796	
3.27672e-15	0	3.16454	
1.59749e-15	0	2.92111	
4.56101e-15	0	2.67769	
-1.1554e-15	0	2.43426	
7.21292e-17	0	2.19083	
3.2375e-15	0	1.94741	
1.07381e-15	0	1.70398	
2.46283e-15	0	1.46056	
7.83594e-16	0	1.21713	
2.65707e-15	0	0.973704	
4.93427e-15	0	0.730278	
1.8824e-15	0	0.486852	
2.8677e-15	0	0.243426	
3.00286e-16	0	3.60551e-13	
8.01126e-16	0	-0.243426	
1.30197e-15	0	-0.486852	
2.28727e-15	0	-0.730278	
1.49621e-15	0	-0.973704	
-1.0712e-15	0	-1.21713	
7.21535e-16	0	-1.46056	
1.70684e-15	0	-1.70398	
-8.60576e-16	0	-1.94741	
2.70852e-15	0	-2.19083	
1.41104e-16	0	-2.43426	
1.12641e-15	0	-2.67769	
1.14278e-15	0	-2.92111	
-4.55706e-16	0	-3.16454	
-4.39327e-16	0	-3.40796	
-3.00674e-15	0	-3.65139	
5.08399e-15	0	-3.89482	
5.10037e-15	0	-4.13824	
1.56403e-15	0	-4.38167	
8.29687e-16	0	-4.38167	
3.92375e-15	0	-4.25995	
7.25499e-15	0	-4.13824	
-2.51439e-15	0	-4.01653	
-4.20943e-15	0	-3.89482	
5.95385e-16	0	-3.7731	
-9.38165e-16	0	-3.65139	
3.13935e-16	0	-3.52968	
1.56604e-15	0	-3.40796	
-4.11604e-16	0	-3.28625	
5.17523e-16	0	-3.16454	
3.1624e-16	0	-3.04282	
-2.54958e-15	0	-2.92111	
1.04408e-15	0	-2.7994	
-3.59809e-15	0	-2.67769	
-1.13484e-15	0	-2.55597	
