-2.48401e-05	-0.00300157	1.29154e-06	-0.0393739	0.000431828	0.44092	-0.0280596	-0.82281	1.72908	0.0283087	-0.822775	1.72909	-0.0305283	-0.756124	1.73968	0.0306367	-0.75608	1.73973	0.999995	
-2.9765e-05	-0.00327525	1.41853e-06	-0.0386397	0.000431322	0.440568	-0.0280629	-0.825718	1.73013	0.0283339	-0.825674	1.73014	-0.030548	-0.759028	1.74175	0.030679	-0.758974	1.74181	0.999995	
-3.54087e-05	-0.00355157	1.50355e-06	-0.0379221	0.000430733	0.440209	-0.028065	-0.82863	1.73119	0.0283612	-0.828576	1.73121	-0.0305668	-0.76188	1.74384	0.0307236	-0.761815	1.7439	0.999994	
-4.17372e-05	-0.00382979	1.54207e-06	-0.0372261	0.000429988	0.439844	-0.0280659	-0.831534	1.73226	0.0283905	-0.83147	1.7323	-0.0305846	-0.764667	1.74593	0.0307702	-0.764588	1.74601	0.999993	
-4.8685e-05	-0.00410929	1.53507e-06	-0.0365552	0.000429288	0.439473	-0.0280657	-0.834421	1.73334	0.0284217	-0.834345	1.73339	-0.0306017	-0.767375	1.74803	0.0308189	-0.767282	1.74812	0.999992	
-5.49252e-05	-0.00438957	1.72323e-06	-0.0359131	0.00042858	0.439096	-0.0280677	-0.83728	1.73444	0.0284515	-0.83719	1.73449	-0.0306205	-0.769993	1.75013	0.0308667	-0.769885	1.75022	0.99999	
-6.16566e-05	-0.00467023	1.86845e-06	-0.0353029	0.000427768	0.438714	-0.0280689	-0.840103	1.73554	0.0284829	-0.839998	1.73561	-0.0306387	-0.772513	1.75222	0.0309161	-0.772388	1.75232	0.999989	
-6.89136e-05	-0.00495099	1.96655e-06	-0.0347275	0.000426933	0.438328	-0.0280692	-0.842882	1.73666	0.0285159	-0.842761	1.73673	-0.0306561	-0.774925	1.7543	0.030967	-0.774782	1.75442	0.999988	
-7.66431e-05	-0.00523162	2.01812e-06	-0.0341891	0.000426017	0.437938	-0.0280687	-0.84561	1.73778	0.0285504	-0.845472	1.73787	-0.0306728	-0.777222	1.75638	0.0310194	-0.77706	1.7565	0.999986	
-8.35249e-05	-0.00551196	2.26322e-06	-0.03369	0.000425175	0.437544	-0.0280706	-0.848281	1.73891	0.0285832	-0.848124	1.739	-0.0306914	-0.779398	1.75844	0.0310705	-0.779216	1.75857	0.999985	
-9.07656e-05	-0.00579198	2.46404e-06	-0.0332321	0.000424251	0.437147	-0.0280719	-0.85089	1.74004	0.0286172	-0.850713	1.74015	-0.0307095	-0.781448	1.76049	0.0311226	-0.781244	1.76063	0.999983	
-9.84071e-05	-0.00607167	2.6163e-06	-0.0328171	0.000423282	0.436746	-0.0280725	-0.853432	1.74118	0.0286525	-0.853234	1.7413	-0.030727	-0.783367	1.76252	0.031176	-0.783141	1.76267	0.999982	
-0.000106403	-0.00635107	2.72048e-06	-0.0324461	0.000422277	0.436343	-0.0280725	-0.855904	1.74232	0.0286889	-0.855683	1.74245	-0.0307438	-0.785153	1.76453	0.0312303	-0.784903	1.76469	0.99998	
-0.000113418	-0.00663019	3.07443e-06	-0.03212	0.000421286	0.435938	-0.0280751	-0.858302	1.74347	0.0287231	-0.858057	1.74361	-0.0307627	-0.786802	1.76653	0.031283	-0.786538	1.7667	0.999978	
-0.000120653	-0.00690668	3.49306e-06	-0.0318155	0.000420287	0.43553	-0.0280775	-0.860619	1.74462	0.028758	-0.86035	1.74477	-0.0307811	-0.788427	1.76852	0.0313365	-0.788168	1.76871	0.999976	
-0.00012817	-0.0071805	3.87889e-06	-0.0315291	0.000419185	0.435121	-0.0280795	-0.862854	1.74578	0.0287939	-0.862559	1.74594	-0.0307989	-0.790047	1.77052	0.0313908	-0.789793	1.77071	0.999974	
-0.000135896	-0.00745111	4.25294e-06	-0.0312611	0.000418127	0.434711	-0.0280812	-0.865004	1.74694	0.0288306	-0.864681	1.74712	-0.0308163	-0.791659	1.7725	0.0314457	-0.79141	1.77271	0.999972	
-0.000143785	-0.00771795	4.61706e-06	-0.031012	0.000416934	0.4343	-0.0280827	-0.867066	1.74811	0.028868	-0.866715	1.7483	-0.0308332	-0.793261	1.77448	0.0315011	-0.793017	1.77471	0.99997	
-0.000151795	-0.00798046	4.97269e-06	-0.030782	0.000415765	0.433888	-0.0280841	-0.869037	1.74928	0.0289059	-0.868657	1.74948	-0.0308499	-0.794851	1.77646	0.0315568	-0.794612	1.77669	0.999968	
-0.000159888	-0.00823816	5.32119e-06	-0.0305712	0.000414543	0.433476	-0.0280855	-0.870916	1.75047	0.0289444	-0.870507	1.75067	-0.0308662	-0.796426	1.77842	0.0316127	-0.796193	1.77867	0.999966	
-0.000168029	-0.00849061	5.66381e-06	-0.03038	0.000413254	0.433063	-0.0280868	-0.872703	1.75165	0.0289833	-0.872262	1.75187	-0.0308822	-0.797985	1.78037	0.0316687	-0.797757	1.78063	0.999964	
-0.000176184	-0.00873739	6.00169e-06	-0.0302082	0.000411905	0.432651	-0.0280883	-0.874394	1.75285	0.0290224	-0.873922	1.75308	-0.030898	-0.799526	1.7823	0.0317247	-0.799303	1.78258	0.999962	
-0.000184323	-0.00897816	6.3359e-06	-0.0300559	0.000410557	0.43224	-0.0280899	-0.87599	1.75405	0.0290619	-0.875485	1.75429	-0.0309135	-0.801047	1.78422	0.0317807	-0.800829	1.78451	0.99996	
-0.000192415	-0.00921259	6.6674e-06	-0.0299231	0.000409201	0.431829	-0.0280918	-0.87749	1.75525	0.0291015	-0.876951	1.75551	-0.0309289	-0.802547	1.78612	0.0318364	-0.802335	1.78643	0.999958	
-0.000200435	-0.00944039	6.99707e-06	-0.0298096	0.000407815	0.43142	-0.0280939	-0.878894	1.75646	0.0291412	-0.87832	1.75673	-0.0309442	-0.804025	1.788	0.0318918	-0.803818	1.78832	0.999955	
-0.000208345	-0.00966135	7.32428e-06	-0.0297155	0.000406355	0.431011	-0.0280963	-0.880201	1.75768	0.0291809	-0.879592	1.75796	-0.0309594	-0.805479	1.78986	0.0319469	-0.805277	1.7902	0.999953	
-0.000216109	-0.00987483	7.85637e-06	-0.0296304	0.000404932	0.430604	-0.0280994	-0.881418	1.75891	0.0292203	-0.880813	1.75919	-0.0309742	-0.806907	1.7917	0.0320016	-0.80671	1.79205	0.999951	
-0.000223731	-0.0100797	8.39293e-06	-0.0295465	0.000403404	0.430198	-0.0281031	-0.882622	1.76015	0.0292598	-0.882021	1.76044	-0.0309889	-0.808305	1.79351	0.0320558	-0.808112	1.79387	0.999949	
-0.000231123	-0.0102758	8.96249e-06	-0.0294636	0.000401907	0.429795	-0.0281074	-0.883812	1.7614	0.0292991	-0.883215	1.76171	-0.0310036	-0.80967	1.79529	0.0321093	-0.809481	1.79567	0.999947	
-0.000238267	-0.010463	9.56571e-06	-0.0293819	0.000400417	0.429393	-0.0281125	-0.884988	1.76266	0.0293382	-0.884395	1.76298	-0.0310183	-0.811003	1.79705	0.032162	-0.810818	1.79744	0.999945	
-0.00024515	-0.0106411	1.02026e-05	-0.0293015	0.00039883	0.428993	-0.0281184	-0.886149	1.76394	0.029377	-0.885559	1.76426	-0.031033	-0.812301	1.79877	0.0322138	-0.81212	1.79917	0.999943	
-0.000251763	-0.01081	1.08729e-05	-0.0292223	0.000397265	0.428596	-0.028125	-0.887294	1.76522	0.0294155	-0.886708	1.76556	-0.0310477	-0.813565	1.80047	0.0322647	-0.813386	1.80088	0.999942	
-0.000258098	-0.0109696	1.15766e-05	-0.0291446	0.000395656	0.428202	-0.0281324	-0.888423	1.76651	0.0294537	-0.887839	1.76686	-0.0310623	-0.814793	1.80213	0.0323146	-0.814617	1.80255	0.99994	
-0.000264147	-0.0111198	1.2313e-05	-0.0290684	0.000393949	0.42781	-0.0281405	-0.889536	1.76782	0.0294916	-0.888954	1.76817	-0.0310769	-0.815984	1.80376	0.0323636	-0.815812	1.8042	0.999938	
-0.000269907	-0.0112607	1.3082e-05	-0.0289935	0.0003924	0.427422	-0.0281495	-0.89063	1.76913	0.029529	-0.89005	1.76949	-0.0310915	-0.817139	1.80536	0.0324115	-0.816969	1.8058	0.999937	
-0.000275371	-0.0113922	1.38828e-05	-0.0289204	0.000390701	0.427037	-0.0281592	-0.891707	1.77045	0.0295661	-0.891129	1.77082	-0.031106	-0.818256	1.80692	0.0324584	-0.818088	1.80737	0.999935	
-0.000280538	-0.0115142	1.4715e-05	-0.0288487	0.000389017	0.426656	-0.0281696	-0.892765	1.77178	0.0296028	-0.892188	1.77216	-0.0311204	-0.819336	1.80845	0.0325042	-0.819169	1.80891	0.999934	
-0.000285407	-0.0116269	1.55777e-05	-0.0287788	0.000387296	0.426279	-0.0281808	-0.893805	1.77311	0.0296391	-0.893229	1.7735	-0.0311348	-0.820377	1.80994	0.0325489	-0.820211	1.81041	0.999932	
-0.000289977	-0.0117303	1.64702e-05	-0.0287105	0.000385582	0.425905	-0.0281928	-0.894825	1.77445	0.0296749	-0.89425	1.77484	-0.0311491	-0.821379	1.8114	0.0325924	-0.821215	1.81187	0.999931	
-0.000294248	-0.0118244	1.73917e-05	-0.0286438	0.000383839	0.425536	-0.0282054	-0.895826	1.7758	0.0297103	-0.89525	1.77619	-0.0311633	-0.822344	1.81281	0.0326348	-0.82218	1.81329	0.99993	
-0.000298223	-0.0119094	1.83412e-05	-0.0285789	0.000382103	0.42517	-0.0282188	-0.896807	1.77714	0.0297452	-0.896231	1.77754	-0.0311773	-0.823269	1.8142	0.0326761	-0.823106	1.81468	0.999929	
-0.000301904	-0.0119853	1.93179e-05	-0.0285159	0.000380278	0.42481	-0.0282328	-0.897767	1.77849	0.0297796	-0.897191	1.7789	-0.0311912	-0.824156	1.81554	0.0327162	-0.823993	1.81603	0.999928	
-0.000305294	-0.0120522	2.03205e-05	-0.0284544	0.000378527	0.424454	-0.0282474	-0.898708	1.77985	0.0298136	-0.898131	1.78025	-0.031205	-0.825004	1.81685	0.0327551	-0.824841	1.81734	0.999927	
-0.000308398	-0.0121104	2.13481e-05	-0.0283949	0.000376679	0.424103	-0.0282627	-0.899628	1.7812	0.0298471	-0.89905	1.78161	-0.0312186	-0.825814	1.81812	0.0327929	-0.82565	1.81861	0.999927	
-0.000311219	-0.01216	2.23996e-05	-0.0283372	0.000374839	0.423756	-0.0282786	-0.900527	1.78256	0.0298801	-0.899947	1.78296	-0.031232	-0.826586	1.81935	0.0328295	-0.826421	1.81985	0.999926	
-0.000313763	-0.0122011	2.34737e-05	-0.0282813	0.000372969	0.423415	-0.0282951	-0.901405	1.78391	0.0299126	-0.900824	1.78432	-0.0312452	-0.827319	1.82054	0.0328649	-0.827154	1.82104	0.999925	
-0.000316035	-0.0122339	2.45693e-05	-0.0282271	0.000371076	0.423079	-0.0283121	-0.902262	1.78526	0.0299446	-0.901679	1.78567	-0.0312581	-0.828015	1.82169	0.0328991	-0.827848	1.8222	0.999925	
-0.000318043	-0.0122586	2.56851e-05	-0.0281748	0.000369214	0.422749	-0.0283296	-0.903098	1.78661	0.0299761	-0.902513	1.78702	-0.0312709	-0.828674	1.82281	0.0329322	-0.828505	1.82332	0.999925	
-0.000319792	-0.0122755	2.68199e-05	-0.0281244	0.000367239	0.422424	-0.0283476	-0.903913	1.78796	0.0300071	-0.903325	1.78837	-0.0312833	-0.829295	1.82388	0.032964	-0.829125	1.82439	0.999925	
-0.000321289	-0.0122848	2.79724e-05	-0.0280758	0.000365317	0.422104	-0.028366	-0.904707	1.7893	0.0300376	-0.904116	1.78971	-0.0312955	-0.829881	1.82492	0.0329948	-0.829709	1.82543	0.999924	
-0.000322543	-0.0122866	2.91413e-05	-0.028029	0.000363365	0.42179	-0.0283849	-0.90548	1.79064	0.0300676	-0.904886	1.79105	-0.0313074	-0.830431	1.82592	0.0330244	-0.830256	1.82643	0.999924	
-0.000323559	-0.0122813	3.03252e-05	-0.0279841	0.000361331	0.421482	-0.0284041	-0.906232	1.79197	0.0300971	-0.905634	1.79238	-0.0313191	-0.830945	1.82688	0.0330529	-0.830768	1.8274	0.999925	
-0.000324347	-0.012269	3.15227e-05	-0.0279408	0.000359379	0.42118	-0.0284236	-0.906963	1.79329	0.0301261	-0.906361	1.7937	-0.0313303	-0.831425	1.82781	0.0330802	-0.831245	1.82832	0.999925	
-0.000324913	-0.0122501	3.27327e-05	-0.0278994	0.000357315	0.420884	-0.0284435	-0.907673	1.79461	0.0301547	-0.907067	1.79501	-0.0313413	-0.831871	1.8287	0.0331065	-0.831688	1.82921	0.999925	
-0.000325265	-0.0122248	3.39536e-05	-0.0278597	0.000355244	0.420594	-0.0284636	-0.908362	1.79592	0.0301827	-0.907752	1.79632	-0.0313519	-0.832284	1.82955	0.0331317	-0.832098	1.83006	0.999925	
-0.000325413	-0.0121934	3.51842e-05	-0.0278217	0.00035321	0.42031	-0.028484	-0.909031	1.79722	0.0302102	-0.908416	1.79761	-0.0313622	-0.832664	1.83036	0.0331558	-0.832475	1.83087	0.999926	
-0.000325363	-0.0121561	3.6423e-05	-0.0277854	0.000351116	0.420033	-0.0285045	-0.909679	1.7985	0.0302372	-0.90906	1.7989	-0.031372	-0.833012	1.83114	0.0331788	-0.83282	1.83164	0.999926	
-0.000325124	-0.0121132	3.76688e-05	-0.0277509	0.000349022	0.419761	-0.0285252	-0.910306	1.79978	0.0302637	-0.909682	1.80017	-0.0313815	-0.83333	1.83188	0.0332009	-0.833134	1.83238	0.999927	
-0.000324704	-0.0120651	3.89201e-05	-0.027718	0.000346892	0.419496	-0.0285461	-0.910913	1.80104	0.0302897	-0.910285	1.80143	-0.0313906	-0.833617	1.83258	0.0332219	-0.833417	1.83308	0.999927	
-0.00032411	-0.0120119	4.01756e-05	-0.0276869	0.000344686	0.419238	-0.028567	-0.911501	1.80229	0.0303153	-0.910867	1.80267	-0.0313993	-0.833876	1.83325	0.0332419	-0.833671	1.83375	0.999928	
-0.000323352	-0.011954	4.14339e-05	-0.0276572	0.000342496	0.418986	-0.028588	-0.912068	1.80353	0.0303403	-0.911429	1.8039	-0.0314076	-0.834105	1.83389	0.0332609	-0.833897	1.83438	0.999928	
-0.000322436	-0.0118917	4.26938e-05	-0.0276292	0.00034032	0.41874	-0.0286091	-0.912616	1.80475	0.0303649	-0.911971	1.80512	-0.0314155	-0.834307	1.83449	0.033279	-0.834095	1.83498	0.999929	
-0.000321371	-0.0118253	4.39539e-05	-0.0276027	0.00033807	0.418502	-0.0286301	-0.913145	1.80596	0.0303889	-0.912494	1.80632	-0.0314229	-0.834483	1.83506	0.0332962	-0.834266	1.83554	0.99993	
-0.000320164	-0.011755	4.52129e-05	-0.0275777	0.00033579	0.418269	-0.0286511	-0.913655	1.80715	0.0304125	-0.912998	1.80751	-0.0314299	-0.834633	1.83559	0.0333125	-0.834411	1.83607	0.999931	
-0.000318822	-0.0116812	4.64695e-05	-0.0275541	0.000333555	0.418044	-0.028672	-0.914146	1.80832	0.0304356	-0.913483	1.80867	-0.0314365	-0.834757	1.83609	0.0333279	-0.834531	1.83656	0.999932	
-0.000317353	-0.0116041	4.77224e-05	-0.0275321	0.00033123	0.417825	-0.0286928	-0.914619	1.80948	0.0304582	-0.91395	1.80982	-0.0314426	-0.834858	1.83656	0.0333424	-0.834628	1.83703	0.999933	
-0.000315763	-0.0115241	4.89705e-05	-0.0275115	0.000328861	0.417613	-0.0287134	-0.915073	1.81062	0.0304803	-0.914398	1.81095	-0.0314483	-0.834936	1.837	0.0333561	-0.834701	1.83746	0.999934	
-0.00031406	-0.0114413	5.02124e-05	-0.0274921	0.000326514	0.417408	-0.0287339	-0.915509	1.81173	0.030502	-0.914828	1.81206	-0.0314535	-0.834992	1.8374	0.0333689	-0.834751	1.83786	0.999934	
-0.00031225	-0.0113562	5.1447e-05	-0.0274742	0.00032413	0.417209	-0.0287543	-0.915928	1.81283	0.0305231	-0.91524	1.81315	-0.0314582	-0.835026	1.83778	0.033381	-0.834781	1.83823	0.999935	
-0.00031034	-0.0112689	5.26731e-05	-0.0274575	0.000321709	0.417017	-0.0287743	-0.91633	1.81391	0.0305438	-0.915635	1.81423	-0.0314625	-0.83504	1.83813	0.0333922	-0.83479	1.83857	0.999936	
-0.000308335	-0.0111798	5.38895e-05	-0.0274419	0.000319317	0.416832	-0.0287942	-0.916715	1.81497	0.030564	-0.916014	1.81527	-0.0314664	-0.835035	1.83844	0.0334028	-0.83478	1.83888	0.999937	
-0.000306241	-0.0110902	5.50946e-05	-0.0274275	0.000316851	0.416654	-0.0288137	-0.917085	1.816	0.0305837	-0.916377	1.8163	-0.0314698	-0.835016	1.83873	0.0334126	-0.834755	1.83917	0.999938	
-0.000304065	-0.0110002	5.62872e-05	-0.0274139	0.000314392	0.416482	-0.0288329	-0.91744	1.81701	0.0306029	-0.916725	1.8173	-0.0314728	-0.834982	1.839	0.0334218	-0.834717	1.83942	0.999939	
-0.000301811	-0.0109102	5.74663e-05	-0.0274013	0.000311844	0.416317	-0.0288517	-0.917781	1.818	0.0306215	-0.917059	1.81828	-0.0314754	-0.834935	1.83924	0.0334303	-0.834665	1.83966	0.99994	
-0.000299486	-0.0108203	5.86309e-05	-0.0273895	0.00030937	0.416158	-0.0288701	-0.918107	1.81896	0.0306397	-0.917379	1.81923	-0.0314776	-0.834877	1.83946	0.0334382	-0.834601	1.83987	0.999941	
-0.000297092	-0.0107307	5.97799e-05	-0.0273786	0.000306785	0.416006	-0.0288882	-0.91842	1.81989	0.0306573	-0.917685	1.82016	-0.0314794	-0.834806	1.83965	0.0334455	-0.834525	1.84005	0.999942	
-0.000294637	-0.0106417	6.09124e-05	-0.0273684	0.000304185	0.415861	-0.0289058	-0.91872	1.8208	0.0306745	-0.917977	1.82106	-0.0314808	-0.834725	1.83982	0.0334522	-0.834439	1.84022	0.999943	
-0.000292124	-0.0105535	6.20275e-05	-0.027359	0.000301637	0.415722	-0.028923	-0.919006	1.82168	0.0306911	-0.918257	1.82193	-0.0314818	-0.834634	1.83997	0.0334584	-0.834342	1.84036	0.999944	
-0.000289557	-0.0104662	6.31241e-05	-0.0273504	0.000298962	0.41559	-0.0289397	-0.919279	1.82254	0.0307072	-0.918523	1.82278	-0.0314824	-0.834533	1.84009	0.033464	-0.834236	1.84047	0.999945	
-0.000286941	-0.01038	6.42015e-05	-0.0273424	0.000296295	0.415465	-0.0289559	-0.91954	1.82337	0.0307228	-0.918777	1.8236	-0.0314825	-0.834423	1.84019	0.033469	-0.834121	1.84057	0.999946	
-0.00028428	-0.0102951	6.52587e-05	-0.0273351	0.000293642	0.415346	-0.0289717	-0.919789	1.82418	0.0307379	-0.919018	1.82439	-0.0314823	-0.834306	1.84027	0.0334735	-0.833998	1.84064	0.999947	
-0.000280311	-0.0102117	6.61423e-05	-0.0273284	0.000290982	0.415233	-0.0289894	-0.920026	1.82495	0.03075	-0.919247	1.82516	-0.0314847	-0.834181	1.84034	0.0334746	-0.833868	1.8407	0.999948	
-0.000276304	-0.0101299	6.70039e-05	-0.0273222	0.000288397	0.415127	-0.0290067	-0.920251	1.8257	0.0307616	-0.919465	1.8259	-0.0314867	-0.834049	1.84038	0.0334751	-0.833731	1.84073	0.999949	
-0.000272357	-0.0100499	6.78402e-05	-0.0273166	0.000285745	0.415027	-0.0290232	-0.920465	1.82643	0.0307728	-0.919671	1.82661	-0.031488	-0.833912	1.8404	0.0334753	-0.833587	1.84074	0.999949	
-0.000268478	-0.00997185	6.86502e-05	-0.0273114	0.000283048	0.414934	-0.029039	-0.920668	1.82712	0.0307838	-0.919866	1.82729	-0.0314888	-0.833769	1.8404	0.0334754	-0.833438	1.84073	0.99995	
-0.000265257	-0.00989627	6.93666e-05	-0.0273067	0.000280336	0.414847	-0.0290527	-0.92086	1.82779	0.0307958	-0.920051	1.82795	-0.031488	-0.833621	1.84039	0.0334762	-0.833286	1.84071	0.999951	
-0.000260837	-0.00982365	6.99025e-05	-0.0273023	0.000277691	0.414766	-0.0290682	-0.921043	1.82842	0.0308048	-0.920226	1.82857	-0.0314896	-0.833473	1.84036	0.0334739	-0.833132	1.84067	0.999952	
-0.000257706	-0.00975411	7.05661e-05	-0.0272983	0.000274941	0.414691	-0.0290805	-0.921217	1.82903	0.0308161	-0.920394	1.82917	-0.0314879	-0.833323	1.84031	0.0334743	-0.832978	1.84062	0.999952	
-0.000253425	-0.00968775	7.10486e-05	-0.0272947	0.000272237	0.414622	-0.0290944	-0.921383	1.82961	0.0308246	-0.920552	1.82974	-0.0314885	-0.833172	1.84025	0.0334716	-0.832822	1.84055	0.999953	
-0.000250433	-0.00962463	7.16584e-05	-0.0272912	0.000269428	0.414559	-0.0291051	-0.92154	1.83017	0.0308352	-0.920702	1.83028	-0.0314857	-0.833021	1.84018	0.0334717	-0.832666	1.84046	0.999954	
-0.000246286	-0.00956485	7.20866e-05	-0.0272881	0.000266694	0.414501	-0.0291175	-0.921689	1.83069	0.030843	-0.920844	1.83079	-0.0314853	-0.83287	1.84009	0.0334688	-0.83251	1.84037	0.999954	
-0.000242159	-0.00950847	7.24883e-05	-0.0272851	0.000263914	0.41445	-0.0291291	-0.92183	1.83118	0.0308505	-0.920977	1.83127	-0.0314846	-0.83272	1.83999	0.0334655	-0.832355	1.84026	0.999955	
-0.000238139	-0.00945555	7.28611e-05	-0.0272824	0.000261083	0.414404	-0.0291399	-0.921963	1.83165	0.0308577	-0.921103	1.83172	-0.0314832	-0.832571	1.83987	0.0334623	-0.832201	1.84013	0.999955	
-0.000234229	-0.00940615	7.32046e-05	-0.0272798	0.000258245	0.414363	-0.0291499	-0.922089	1.83209	0.0308647	-0.921222	1.83215	-0.0314814	-0.832422	1.83975	0.033459	-0.832048	1.83999	0.999956	
-0.000230424	-0.00936033	7.35187e-05	-0.0272774	0.000255361	0.414329	-0.0291589	-0.922207	1.8325	0.0308715	-0.921333	1.83255	-0.031479	-0.832275	1.8396	0.0334556	-0.831896	1.83984	0.999956	
-0.00022672	-0.00931811	7.38036e-05	-0.0272749	0.000252455	0.414299	-0.0291671	-0.922319	1.83288	0.030878	-0.921438	1.83292	-0.031476	-0.83213	1.83945	0.0334522	-0.831746	1.83968	0.999957	
-0.000223112	-0.00927953	7.40593e-05	-0.0272725	0.000249587	0.414276	-0.0291744	-0.922423	1.83323	0.0308843	-0.921536	1.83326	-0.0314726	-0.831986	1.83929	0.0334487	-0.831599	1.83951	0.999957	
-0.000219596	-0.00924462	7.42859e-05	-0.0272703	0.000246607	0.414257	-0.029181	-0.922521	1.83356	0.0308903	-0.921627	1.83357	-0.0314687	-0.831845	1.83911	0.0334452	-0.831453	1.83932	0.999957	
-0.000216165	-0.00921341	7.44834e-05	-0.027268	0.000243641	0.414244	-0.0291867	-0.922613	1.83386	0.0308961	-0.921713	1.83386	-0.0314643	-0.831707	1.83892	0.0334416	-0.831311	1.83912	0.999958	
-0.000212815	-0.0091859	7.4652e-05	-0.0272657	0.000240572	0.414236	-0.0291916	-0.922698	1.83413	0.0309016	-0.921792	1.83412	-0.0314595	-0.831571	1.83872	0.033438	-0.831171	1.83892	0.999958	
-0.000209541	-0.00916211	7.47919e-05	-0.0272632	0.000237547	0.414234	-0.0291957	-0.922777	1.83437	0.0309068	-0.921865	1.83435	-0.0314542	-0.831438	1.83851	0.0334343	-0.831035	1.8387	0.999958	
-0.000206338	-0.00914203	7.49031e-05	-0.0272608	0.000234507	0.414236	-0.0291991	-0.922851	1.83459	0.0309118	-0.921933	1.83455	-0.0314485	-0.831308	1.83829	0.0334305	-0.830901	1.83847	0.999958	
-0.000203202	-0.00912568	7.49858e-05	-0.0272581	0.000231385	0.414244	-0.0292017	-0.922919	1.83478	0.0309164	-0.921995	1.83473	-0.0314425	-0.831182	1.83806	0.0334266	-0.830771	1.83823	0.999958	
