-0.00984982	-0.547359	0.00026995	0.733714	-0.000528319	-0.352706	-0.00332714	-2.90751	1.04619	0.0251817	-2.89914	1.05398	-0.0196808	-2.90432	2.07388	0.0423025	-2.89362	2.08121	
-0.0112876	-0.552642	0.000190561	0.716883	-0.00060427	-0.35967	-0.00207118	-2.91201	1.05961	0.0272811	-2.90253	1.06855	-0.0187734	-2.85239	2.08694	0.0445695	-2.84061	2.09528	
-0.0126576	-0.556459	0.000102282	0.695639	-0.000678563	-0.366092	-0.000879574	-2.90463	1.07207	0.0293119	-2.89401	1.0821	-0.017878	-2.78649	2.09464	0.0466949	-2.77364	2.10392	
-0.0138966	-0.559004	1.58992e-05	0.670379	-0.000748738	-0.37199	0.000174661	-2.88632	1.0836	0.0311928	-2.87452	1.0946	-0.0170611	-2.70802	2.09757	0.0486186	-2.69406	2.10768	
-0.0124796	-0.560553	0.000400305	0.641603	-0.000714772	-0.377382	-0.00200593	-2.85915	1.09527	0.0298157	-2.84535	1.10491	-0.0188336	-2.61864	2.09751	0.0478395	-2.60295	2.10597	
-0.0134624	-0.561339	0.000318708	0.609705	-0.000776975	-0.382285	-0.00120286	-2.82291	1.10474	0.0313897	-2.80788	1.11513	-0.018181	-2.51942	2.09271	0.0493814	-2.50258	2.10177	
-0.0145143	-0.561521	0.000229369	0.575042	-0.000840738	-0.386723	-0.000303036	-2.77885	1.11306	0.0330225	-2.76275	1.12425	-0.0174112	-2.41178	2.08471	0.0509439	-2.39396	2.09445	
-0.0154595	-0.561262	0.000141	0.537955	-0.000901113	-0.390719	0.000501594	-2.72793	1.1203	0.0345171	-2.71076	1.1322	-0.0167121	-2.29693	2.07403	0.0523474	-2.27812	2.08435	
-0.0137622	-0.560696	0.000519244	0.498765	-0.000857875	-0.3943	-0.00189675	-2.67146	1.12759	0.0327617	-2.65236	1.1379	-0.0186041	-2.17623	2.06224	0.0510788	-2.15577	2.07069	
-0.0144805	-0.560047	0.000434682	0.457543	-0.000911287	-0.397702	-0.00130754	-2.60911	1.13369	0.0339777	-2.58888	1.14451	-0.0180814	-2.05	2.04784	0.0521731	-2.0285	2.05666	
-0.0152827	-0.559377	0.000342273	0.414803	-0.000966726	-0.400743	-0.00059786	-2.54219	1.13862	0.0352608	-2.52099	1.15004	-0.0174424	-1.91941	2.03176	0.0533203	-1.89704	2.04105	
-0.0159925	-0.558815	0.000250479	0.370806	-0.00101922	-0.403449	3.90148e-05	-2.47148	1.14245	0.0364144	-2.44931	1.15437	-0.0168756	-1.7854	2.0144	0.0543402	-1.76216	2.02408	
-0.0140265	-0.55825	0.000737593	0.325836	-0.000967951	-0.405804	-0.00263419	-2.39801	1.14644	0.0342049	-2.37395	1.15658	-0.0188743	-1.6489	1.9968	0.0527359	-1.63456	2.00628	
-0.0144655	-0.552991	0.000870459	0.304356	-0.00101406	-0.407692	-0.00246134	-2.31768	1.15247	0.0349324	-2.29249	1.16291	-0.0183671	-1.62529	1.99284	0.0535074	-1.62986	2.0059	
-0.0150325	-0.547659	0.000809441	0.286268	-0.00106449	-0.409318	-0.00199251	-2.23497	1.15776	0.0359107	-2.20889	1.16858	-0.0178243	-1.61987	1.99114	0.0542871	-1.62472	2.0047	
-0.0154485	-0.541247	0.000789679	0.267788	-0.00111341	-0.4106	-0.00169964	-2.14952	1.16324	0.036697	-2.12251	1.1743	-0.0173708	-1.61219	1.98714	0.0548942	-1.6172	2.00106	
-0.0157735	-0.533679	0.000773254	0.248969	-0.00115943	-0.411541	-0.00150062	-2.06157	1.16898	0.0373768	-2.03359	1.18019	-0.01697	-1.60208	1.98074	0.0553618	-1.60723	1.99493	
-0.0160171	-0.525041	0.000759409	0.229882	-0.00120278	-0.412156	-0.00138401	-1.97144	1.17495	0.0379603	-1.9425	1.18623	-0.016614	-1.58972	1.97208	0.0557012	-1.59496	1.98645	
-0.0161839	-0.515421	0.000747944	0.210597	-0.00124356	-0.412459	-0.00134407	-1.87951	1.18108	0.0384521	-1.84959	1.19236	-0.0162999	-1.57527	1.96131	0.0559193	-1.58058	1.9758	
-0.0162793	-0.504909	0.000738647	0.191181	-0.00128192	-0.412465	-0.00137432	-1.78609	1.18731	0.0388573	-1.7552	1.19852	-0.0160244	-1.55892	1.94856	0.0560236	-1.56426	1.9631	
-0.0163079	-0.493591	0.000731318	0.171694	-0.00131797	-0.412188	-0.00146929	-1.69151	1.19359	0.0391808	-1.65965	1.20467	-0.0157847	-1.54083	1.934	0.0560207	-1.54617	1.94853	
-0.0162741	-0.481551	0.00072579	0.152197	-0.00135183	-0.411642	-0.00162361	-1.59605	1.19987	0.0394271	-1.56324	1.21075	-0.0155781	-1.52117	1.91774	0.0559174	-1.52649	1.93221	
-0.0161822	-0.468872	0.00072189	0.132745	-0.0013836	-0.410843	-0.00183239	-1.50002	1.20608	0.0396006	-1.46626	1.21671	-0.0154021	-1.5001	1.89995	0.0557199	-1.50536	1.91429	
-0.0160366	-0.455632	0.000719452	0.113391	-0.0014134	-0.409804	-0.00209073	-1.40367	1.21218	0.0397058	-1.36899	1.22251	-0.0152544	-1.47777	1.88074	0.0554346	-1.48296	1.89491	
-0.0158178	-0.441935	0.000715189	0.0940881	-0.00144187	-0.408623	-0.00241589	-1.30726	1.21821	0.0397378	-1.27157	1.2287	-0.0151565	-1.45435	1.86023	0.0550433	-1.45945	1.87417	
-0.0155209	-0.426975	0.00112523	0.0850113	-0.00146322	-0.407268	-0.00314423	-1.21684	1.22605	0.0394317	-1.22124	1.23781	-0.0148582	-1.42837	1.83756	0.0547643	-1.4329	1.85103	
-0.0152361	-0.409747	0.00113509	0.0839332	-0.00148712	-0.40571	-0.00364778	-1.20381	1.23874	0.0394739	-1.20804	1.25019	-0.0147204	-1.39728	1.81133	0.0541983	-1.40167	1.82449	
-0.0147765	-0.392223	0.00120037	0.0828327	-0.00151206	-0.403943	-0.00435555	-1.19029	1.25107	0.0392977	-1.19424	1.26207	-0.014698	-1.36542	1.78412	0.0534663	-1.36954	1.79679	
-0.0142786	-0.374359	0.00126671	0.0816538	-0.0015358	-0.401928	-0.0050956	-1.17602	1.26287	0.0390709	-1.17966	1.27337	-0.0146876	-1.33246	1.75563	0.0526636	-1.3363	1.76778	
-0.0137568	-0.356206	0.00133287	0.0804007	-0.00155874	-0.399668	-0.00585102	-1.16102	1.2741	0.0388093	-1.16434	1.28408	-0.0146755	-1.2985	1.72594	0.0518062	-1.30204	1.73754	
-0.0132154	-0.337819	0.00139862	0.0790784	-0.001581	-0.397172	-0.00661639	-1.14534	1.28471	0.0385168	-1.14833	1.29416	-0.0146588	-1.26363	1.69513	0.0508999	-1.26687	1.70617	
-0.0126575	-0.319249	0.00146375	0.0776918	-0.00160264	-0.394446	-0.00738773	-1.12903	1.29468	0.0381962	-1.13169	1.30358	-0.0146356	-1.22797	1.6633	0.0499492	-1.2309	1.67376	
-0.0120863	-0.30055	0.00152809	0.0762459	-0.00162376	-0.391496	-0.00816092	-1.11213	1.30398	0.0378504	-1.11445	1.31231	-0.0146041	-1.19161	1.63052	0.048959	-1.19423	1.64039	
-0.0115048	-0.281771	0.00159146	0.0747454	-0.00164445	-0.38833	-0.0089322	-1.09469	1.31257	0.037482	-1.09666	1.32032	-0.0145626	-1.15465	1.59688	0.0479335	-1.15695	1.60616	
-0.0109143	-0.262953	0.00165374	0.0731948	-0.00166474	-0.384963	-0.00969929	-1.07674	1.32041	0.0370918	-1.07835	1.32758	-0.0145127	-1.11721	1.56253	0.0468773	-1.11919	1.57121	
-0.0103194	-0.244149	0.00171472	0.0715988	-0.00168475	-0.381394	-0.010457	-1.05832	1.32749	0.0366845	-1.05959	1.33408	-0.0144494	-1.07936	1.52748	0.0457948	-1.08102	1.53555	
-0.00972115	-0.225402	0.00177426	0.069962	-0.00170451	-0.377629	-0.0112035	-1.03948	1.33379	0.0362609	-1.0404	1.33979	-0.0143731	-1.04118	1.49179	0.0446885	-1.04253	1.49926	
-0.00912215	-0.206755	0.00183224	0.0682885	-0.00172409	-0.373675	-0.0119358	-1.02027	1.33928	0.0358231	-1.02084	1.3447	-0.0142823	-1.00275	1.45555	0.0435625	-1.00379	1.46242	
-0.00852458	-0.188249	0.00188852	0.0665828	-0.00174355	-0.369538	-0.012651	-1.00071	1.34395	0.0353733	-1.00093	1.34878	-0.0141763	-0.964171	1.41882	0.0424203	-0.9649	1.42509	
-0.00793058	-0.169921	0.00194299	0.064849	-0.00176297	-0.365226	-0.0133464	-0.980848	1.34778	0.0349134	-0.980725	1.35202	-0.014054	-0.925509	1.38167	0.0412656	-0.925932	1.38735	
-0.00734137	-0.15181	0.00199551	0.0630911	-0.00178235	-0.360745	-0.0140204	-0.960718	1.35075	0.0344443	-0.960255	1.35441	-0.0139155	-0.886843	1.34417	0.0401008	-0.886964	1.34926	
-0.00675874	-0.133949	0.00204601	0.061313	-0.00180175	-0.356102	-0.0146706	-0.940355	1.35285	0.0339677	-0.939556	1.35594	-0.0137603	-0.848247	1.30638	0.0389292	-0.848071	1.31088	
-0.00618381	-0.116372	0.00209438	0.0595186	-0.0018212	-0.351303	-0.0152956	-0.919793	1.35406	0.0334844	-0.918664	1.35659	-0.0135884	-0.80979	1.26837	0.0377531	-0.809324	1.27229	
-0.00561852	-0.0991108	0.00214054	0.0577115	-0.00184076	-0.346355	-0.015893	-0.899065	1.35438	0.0329963	-0.897613	1.35635	-0.0133991	-0.771538	1.23018	0.0365758	-0.770788	1.23354	
-0.00506358	-0.0821935	0.00218441	0.0558952	-0.00186045	-0.341264	-0.0164619	-0.878203	1.3538	0.032504	-0.876434	1.35522	-0.0131928	-0.733555	1.19188	0.0353993	-0.732528	1.19469	
-0.00452007	-0.0656483	0.00222591	0.0540733	-0.00188028	-0.336038	-0.0170009	-0.857238	1.35231	0.0320085	-0.85516	1.3532	-0.0129695	-0.695902	1.15352	0.0342259	-0.694606	1.15579	
-0.00398887	-0.0495006	0.00226499	0.052249	-0.00190028	-0.330681	-0.0175088	-0.8362	1.34991	0.0315104	-0.833821	1.35027	-0.0127296	-0.658635	1.11515	0.0330576	-0.657078	1.1169	
-0.00347109	-0.0337743	0.00230158	0.0504255	-0.0019205	-0.325201	-0.0179844	-0.815117	1.3466	0.0310109	-0.812445	1.34644	-0.0124728	-0.621808	1.07683	0.0318967	-0.619999	1.07806	
-0.00296723	-0.0184914	0.00233565	0.048606	-0.00194092	-0.319605	-0.018427	-0.794017	1.34237	0.0305103	-0.791061	1.34171	-0.0121999	-0.585473	1.0386	0.0307449	-0.583419	1.03933	
-0.00247776	-0.00367217	0.00236715	0.0467933	-0.00196157	-0.313897	-0.018836	-0.772926	1.33722	0.0300091	-0.769696	1.33608	-0.0119112	-0.549676	1.0005	0.0296036	-0.547387	1.00074	
-0.00200337	0.0106647	0.00239602	0.0449903	-0.00198247	-0.308084	-0.0192107	-0.75187	1.33117	0.029508	-0.748375	1.32956	-0.0116072	-0.514463	0.962576	0.0284746	-0.511948	0.962353	
-0.0015445	0.0245024	0.00242227	0.0431997	-0.00200362	-0.302172	-0.0195504	-0.730874	1.32421	0.0290074	-0.727124	1.32214	-0.0112883	-0.479875	0.924872	0.0273594	-0.477144	0.924195	
-0.00110089	0.0378258	0.00244585	0.0414241	-0.00202501	-0.296168	-0.0198557	-0.70996	1.31635	0.028507	-0.705964	1.31383	-0.0109557	-0.445951	0.887424	0.0262586	-0.443013	0.886308	
-0.000673713	0.0506216	0.00246676	0.0396659	-0.00204668	-0.290077	-0.0201251	-0.68915	1.30759	0.028008	-0.68492	1.30464	-0.010609	-0.412726	0.850267	0.0251742	-0.409591	0.848729	
-0.000262411	0.0628775	0.00248497	0.0379276	-0.00206861	-0.283904	-0.0203595	-0.668467	1.29795	0.02751	-0.664012	1.29459	-0.0102498	-0.380234	0.813437	0.0241067	-0.376911	0.811492	
0.000133006	0.0745834	0.00250051	0.0362113	-0.00209078	-0.277656	-0.0205588	-0.64793	1.28744	0.027013	-0.64326	1.28367	-0.00987869	-0.348504	0.776965	0.0230569	-0.345004	0.774629	
0.000511831	0.0857304	0.00251335	0.0345191	-0.00211323	-0.271337	-0.0207224	-0.627558	1.27606	0.0265179	-0.622684	1.27191	-0.00949581	-0.317564	0.740879	0.0220262	-0.313896	0.738169	
0.000874645	0.0963111	0.0025235	0.032853	-0.00213594	-0.264955	-0.0208511	-0.60737	1.26383	0.0260241	-0.602301	1.25931	-0.00910246	-0.287439	0.705209	0.0210148	-0.283612	0.702141	
0.00122122	0.10632	0.00253097	0.031215	-0.0021589	-0.258513	-0.0209449	-0.587382	1.25077	0.025532	-0.58213	1.24589	-0.00869906	-0.258151	0.66998	0.0200237	-0.254174	0.666569	
0.00155191	0.115752	0.00253577	0.0296067	-0.00218211	-0.252017	-0.0210042	-0.567612	1.23688	0.0250414	-0.562185	1.23167	-0.00828667	-0.229717	0.635216	0.0190531	-0.225601	0.631478	
0.00186717	0.124603	0.00253792	0.0280299	-0.00220555	-0.245473	-0.0210298	-0.548073	1.22219	0.0245519	-0.542483	1.21665	-0.00786638	-0.202158	0.600939	0.0181032	-0.197911	0.596889	
0.0021668	0.132869	0.00253743	0.0264864	-0.00222922	-0.238877	-0.0210218	-0.528786	1.20672	0.0240641	-0.523041	1.20086	-0.0074373	-0.175466	0.567113	0.0171735	-0.171097	0.562765	
0.00245092	0.140553	0.00253434	0.0249772	-0.00225311	-0.232243	-0.0209805	-0.509758	1.19047	0.0235779	-0.503869	1.18431	-0.0070013	-0.149673	0.533812	0.0162658	-0.145192	0.529182	
0.00272024	0.147654	0.00252867	0.023504	-0.0022772	-0.225576	-0.020907	-0.491004	1.17348	0.023093	-0.484979	1.16703	-0.0065597	-0.124793	0.501058	0.0153798	-0.120207	0.49616	
0.00297524	0.154175	0.00252046	0.0220678	-0.00230149	-0.21888	-0.0208021	-0.472534	1.15575	0.0226089	-0.466384	1.14904	-0.00611341	-0.100832	0.468864	0.0145155	-0.0961506	0.463712	
0.00321606	0.160119	0.00250976	0.0206699	-0.00232595	-0.212161	-0.0206663	-0.45436	1.13732	0.022126	-0.448093	1.13034	-0.005663	-0.0777955	0.437244	0.0136732	-0.0730273	0.431852	
0.00344317	0.165488	0.00249659	0.0193113	-0.00235057	-0.205423	-0.0205004	-0.436491	1.11821	0.0216438	-0.430117	1.11098	-0.00520936	-0.0556881	0.406209	0.0128529	-0.0508411	0.400591	
0.00365698	0.17029	0.00248099	0.017993	-0.00237534	-0.19867	-0.0203054	-0.418937	1.09843	0.0211625	-0.412464	1.09096	-0.00475326	-0.0345111	0.375772	0.0120545	-0.0295932	0.369941	
0.0038581	0.174528	0.00246301	0.0167157	-0.00240023	-0.191908	-0.0200821	-0.401705	1.07801	0.0206816	-0.395142	1.07032	-0.00429565	-0.0142641	0.34594	0.0112776	-0.00928304	0.339908	
0.00404668	0.178212	0.00244269	0.0154804	-0.00242525	-0.185139	-0.0198313	-0.384804	1.05697	0.0202013	-0.378159	1.04907	-0.00383695	0.00505442	0.316721	0.0105224	0.0100911	0.310501	
0.00422384	0.17934	0.00241838	0.0144911	-0.00245034	-0.178487	-0.0195209	-0.36981	1.03356	0.019687	-0.363093	1.02546	-0.00342927	0.0197584	0.290825	0.00983919	0.0248436	0.284429	
0.00438941	0.179931	0.00239183	0.013545	-0.00247551	-0.171837	-0.0191847	-0.35516	1.00959	0.019173	-0.348379	1.0013	-0.00302194	0.0335453	0.265552	0.00917722	0.0386719	0.25899	
0.00454373	0.180081	0.00236315	0.012636	-0.00250076	-0.165189	-0.0188248	-0.340796	0.985159	0.0186607	-0.333959	0.976688	-0.00261333	0.0465758	0.240791	0.00853422	0.0517372	0.234075	
0.00468777	0.179802	0.00233241	0.0117641	-0.00252604	-0.158546	-0.0184431	-0.326721	0.960295	0.0181496	-0.319835	0.951652	-0.00220452	0.0588649	0.21654	0.00790924	0.0640545	0.209681	
0.00482177	0.179108	0.00229966	0.0109299	-0.00255136	-0.151913	-0.0180402	-0.312939	0.935025	0.0176399	-0.306009	0.92622	-0.00179587	0.0704222	0.192801	0.00730216	0.0756341	0.185808	
0.00494589	0.178008	0.00226495	0.0101336	-0.00257671	-0.145293	-0.0176168	-0.299451	0.909376	0.017132	-0.292486	0.900418	-0.00138761	0.081258	0.169574	0.00671299	0.086486	0.162457	
0.00506102	0.176515	0.00222834	0.00937551	-0.00260206	-0.13869	-0.0171744	-0.286262	0.883373	0.0166251	-0.279267	0.87427	-0.00098079	0.0913833	0.14686	0.00614088	0.096622	0.139628	
0.00516743	0.17464	0.00218989	0.00865594	-0.00262739	-0.132108	-0.0167139	-0.273373	0.857044	0.0161197	-0.266354	0.847804	-0.000575762	0.10081	0.124658	0.00558564	0.106054	0.117321	
0.00526564	0.172396	0.00214964	0.00797499	-0.00265269	-0.125549	-0.0162364	-0.260787	0.830414	0.0156156	-0.25375	0.821044	-0.000173091	0.109552	0.102967	0.00504681	0.114796	0.095532	
0.00535614	0.169796	0.00210767	0.00733285	-0.00267795	-0.119018	-0.0157429	-0.248504	0.80351	0.0151127	-0.241454	0.794018	0.000226671	0.117621	0.0817854	0.00452394	0.12286	0.0742604	
0.00796771	0.16684	0.0017327	0.00672958	-0.00260692	-0.112521	-0.0177782	-0.236994	0.777544	0.0120662	-0.229024	0.765559	-0.00237179	0.124685	0.062195	0.00102127	0.13056	0.0524703	
0.00804272	0.163567	0.0016871	0.00616528	-0.00263207	-0.106055	-0.0172545	-0.22532	0.750171	0.0115673	-0.217349	0.738077	-0.00197771	0.131455	0.0420222	0.000530588	0.137314	0.0322235	
0.00792116	0.159978	0.00163659	0.00563989	-0.00266258	-0.0996258	-0.0165108	-0.213905	0.722517	0.0112771	-0.206027	0.710492	-0.00138484	0.137638	0.0222621	0.000257756	0.143399	0.0125685	
0.00778503	0.156088	0.00158446	0.00515345	-0.00269323	-0.0932372	-0.0157459	-0.202794	0.69469	0.0109977	-0.195017	0.682748	-0.000787469	0.143211	0.00299392	8.36263e-06	0.148866	-0.00658067	
0.00646575	0.151175	0.00140888	0.00471943	-0.00269899	-0.0870338	-0.013749	-0.192266	0.665889	0.0119308	-0.185257	0.655127	0.000831607	0.147162	-0.0150511	0.000852682	0.152077	-0.0233306	
0.00886175	0.145243	0.00102262	0.0043376	-0.00263265	-0.0810218	-0.0155124	-0.183455	0.638422	0.00908236	-0.17564	0.625367	-0.00164331	0.148527	-0.0296157	-0.00232706	0.15398	-0.0398958	
0.00628345	0.139081	0.00130183	0.00399189	-0.00275628	-0.0750564	-0.0122769	-0.174033	0.608554	0.0112286	-0.16719	0.597877	0.0017744	0.150013	-0.0458229	0.000405728	0.154753	-0.053945	
0.00858216	0.132739	0.000915682	0.00367921	-0.0026924	-0.0691369	-0.0139314	-0.165727	0.580964	0.00847874	-0.158124	0.568083	-0.00061223	0.150468	-0.0596122	-0.00265381	0.155707	-0.0696471	
0.00600345	0.126232	0.0011934	0.00339935	-0.00281548	-0.0632662	-0.0106926	-0.156802	0.551094	0.0106213	-0.150172	0.540591	0.00278852	0.151126	-0.0750646	9.16303e-05	0.155651	-0.08294	
0.00831039	0.119575	0.000806303	0.00315204	-0.00275082	-0.0574465	-0.0123544	-0.148989	0.523555	0.00785932	-0.141598	0.510842	0.000376443	0.150787	-0.0881101	-0.0029641	0.155813	-0.0979047	
0.00826981	0.112766	0.000752249	0.00293712	-0.00277686	-0.0516838	-0.0116695	-0.141018	0.494968	0.00744416	-0.133689	0.482253	0.000755918	0.150338	-0.101746	-0.00321144	0.155297	-0.111506	
0.00805457	0.105835	0.000694668	0.00275437	-0.00280765	-0.0459772	-0.0107948	-0.133246	0.466386	0.00721918	-0.126062	0.453827	0.00131376	0.149573	-0.115108	-0.00326607	0.154392	-0.124674	
0.00783413	0.0987948	0.000636428	0.00260348	-0.00283829	-0.0403292	-0.00991557	-0.12571	0.437909	0.00700019	-0.118673	0.425509	0.00186899	0.148476	-0.128126	-0.00330928	0.153151	-0.137494	
0.00762208	0.0916597	0.00057811	0.00248421	-0.00286841	-0.034742	-0.00904731	-0.118409	0.409564	0.00677267	-0.111516	0.397318	0.00240741	0.147061	-0.140802	-0.00335546	0.151595	-0.149978	
0.00741912	0.0844428	0.000519803	0.00239629	-0.002898	-0.0292178	-0.0081914	-0.111341	0.381375	0.00653632	-0.104589	0.369274	0.00292842	0.145344	-0.153141	-0.00340538	0.149741	-0.162135	
0.00722626	0.0771575	0.000461525	0.00233946	-0.002927	-0.0237589	-0.00734947	-0.104504	0.353363	0.00629053	-0.0978873	0.341399	0.00343101	0.143342	-0.165152	-0.00346024	0.147608	-0.17397	
0.00704315	0.0698165	0.000403342	0.00231346	-0.00295544	-0.0183674	-0.0065217	-0.097895	0.32555	0.00603613	-0.0914092	0.313715	0.00391569	0.141072	-0.176839	-0.00351971	0.145209	-0.185491	
0.00686978	0.0624327	0.000345282	0.002318	-0.00298332	-0.0130454	-0.00570858	-0.0915105	0.297958	0.00577362	-0.0851513	0.286241	0.00438259	0.138551	-0.188211	-0.00358383	0.142564	-0.196706	
0.00670655	0.0550182	0.000287365	0.00235283	-0.00301061	-0.00779477	-0.00491109	-0.0853481	0.270605	0.005503	-0.0791108	0.258999	0.00483137	0.135794	-0.199274	-0.00365315	0.139686	-0.207619	
0.00655327	0.0475859	0.000229629	0.00241759	-0.00303733	-0.0026175	-0.00412951	-0.0794042	0.243511	0.00522494	-0.0732841	0.232008	0.00526235	0.132817	-0.210035	-0.00372754	0.136594	-0.21824	
0.00641052	0.0401472	0.000172087	0.00251203	-0.00306344	0.00248455	-0.00336497	-0.0736762	0.216697	0.00493925	-0.0676684	0.205287	0.005675	0.129636	-0.2205	-0.00380771	0.133302	-0.228574	
0.00627743	0.0327139	0.000114774	0.00263586	-0.00308897	0.00750955	-0.00261703	-0.0681609	0.190181	0.00464728	-0.0622607	0.178855	0.00607036	0.126267	-0.230676	-0.00389281	0.129825	-0.238628	
0.00615402	0.0252975	5.77046e-05	0.00278877	-0.00311394	0.0124558	-0.00188612	-0.0628552	0.16398	0.00434946	-0.057058	0.15273	0.00644853	0.122724	-0.24057	-0.00398293	0.126179	-0.248408	
0.00604052	0.0179091	9.29833e-07	0.00297044	-0.0031383	0.0173217	-0.001173	-0.0577559	0.138112	0.0040459	-0.0520569	0.12693	0.00680937	0.119021	-0.250189	-0.0040784	0.122378	-0.257921	
0.00593612	0.0105596	-5.55605e-05	0.00318057	-0.00316212	0.0221055	-0.000477176	-0.0528599	0.112595	0.00373795	-0.0472548	0.101473	0.00715386	0.115175	-0.259539	-0.00417842	0.118436	-0.267173	
0.00584133	0.00325919	-0.000111739	0.00341888	-0.00318534	0.0268057	0.000200325	-0.0481645	0.0874443	0.00342537	-0.0426486	0.0763746	0.00748151	0.111197	-0.268625	-0.00428366	0.114368	-0.27617	
0.00831112	-0.00396647	0.000289536	0.00368542	-0.00310354	0.031418	-0.00229768	-0.0444107	0.0637757	-4.88872e-05	-0.0374895	0.0506065	0.00524869	0.106371	-0.276236	-0.00693988	0.110953	-0.286149	
0.00567512	-0.0111221	-0.000223632	0.00397953	-0.00323015	0.0359439	0.00150399	-0.0393596	0.0383599	0.00279521	-0.0340105	0.0273738	0.00809237	0.10294	-0.286048	-0.00450477	0.105939	-0.293434	
0.007962	-0.0182003	0.000165469	0.00430089	-0.00315283	0.0403819	-0.000805789	-0.035941	0.0154124	-0.000459538	-0.0292794	0.00249	0.00603605	0.0979651	-0.293256	-0.00696201	0.10229	-0.30284	
0.00533423	-0.0251905	-0.000347412	0.00464931	-0.00327859	0.0447309	0.00296889	-0.0312683	-0.00916896	0.00239011	-0.0261747	-0.0199149	0.00885828	0.0943652	-0.302586	-0.00452631	0.0971097	-0.309651	
0.00764417	-0.0304979	4.35202e-05	0.00505945	-0.00319982	0.048673	0.000558144	-0.0281811	-0.0283494	-0.000817353	-0.0217613	-0.0410514	0.00677243	0.0910042	-0.309886	-0.00700655	0.0950851	-0.319168	
